,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
565,501–600,Nottingham Trent UniversityUnited Kingdom,39.3–42.0,19.4,15.0,79.6,37.5,82.2
566,501–600,Open University of CataloniaSpain,39.3–42.0,20.0,18.9,81.2,37.7,48.1
567,501–600,University of PeradeniyaSri Lanka,39.3–42.0,17.3,8.9,99.2,39.1,40.3
568,501–600,Universitat Ramon LlullSpain,39.3–42.0,19.5,17.0,83.6,40.0,66.5
569,501–600,Saint-Petersburg Mining UniversityRussian Federation,39.3–42.0,22.6,14.5,83.3,82.3,35.3
570,501–600,University of SalernoItaly,39.3–42.0,18.9,23.3,77.4,39.1,35.0
571,501–600,University of SaskatchewanCanada,39.3–42.0,36.7,30.3,48.6,69.7,75.0
572,501–600,University of SassariItaly,39.3–42.0,32.1,27.6,62.4,38.4,37.9
573,501–600,Saveetha Institute of Medical and Technical SciencesIndia,39.3–42.0,22.4,8.5,97.1,38.1,35.3
574,501–600,Sciences PoFrance,39.3–42.0,28.8,25.1,57.9,39.1,82.1
575,501–600,Shiraz University of TechnologyIran,39.3–42.0,28.4,22.8,78.0,42.1,29.4
576,501–600,SOAS University of LondonUnited KingdomExplore,39.3–42.0,33.9,38.5,42.4,37.0,81.4
577,501–600,University of South Carolina-ColumbiaUnited States,39.3–42.0,35.0,24.0,65.5,37.6,45.9
578,501–600,Southwestern University of Finance and EconomicsChina,39.3–42.0,20.0,12.8,93.6,39.8,39.7
579,501–600,University of StavangerNorway,39.3–42.0,20.7,15.6,72.3,41.3,77.0
580,501–600,Stevens Institute of TechnologyUnited States,39.3–42.0,22.8,20.5,69.6,37.6,73.5
581,501–600,SUNY University at AlbanyUnited States,39.3–42.0,24.6,25.7,71.4,44.6,50.4
582,501–600,University of TabukSaudi Arabia,39.3–42.0,16.1,8.6,87.9,41.7,72.9
583,501–600,Technion Israel Institute of TechnologyIsrael,39.3–42.0,33.7,30.9,51.2,38.6,72.0
584,501–600,Tokyo Medical and Dental University (TMDU)Japan,39.3–42.0,45.1,29.7,44.0,74.5,31.7
585,501–600,University of TriesteItaly,39.3–42.0,28.5,25.5,63.8,39.0,47.5
586,501–600,University of TsukubaJapan,39.3–42.0,43.9,37.8,38.5,43.7,43.0
587,501–600,TU Dortmund UniversityGermany,39.3–42.0,35.9,43.2,43.7,46.1,44.2
588,501–600,University of TusciaItaly,39.3–42.0,19.1,20.2,81.6,47.7,39.5
589,501–600,University of UdineItaly,39.3–42.0,26.1,19.6,73.6,39.9,38.2
590,501–600,UiT The Arctic University of NorwayNorway,39.3–42.0,22.8,20.8,75.3,39.0,68.6
591,501–600,University of ValenciaSpain,39.3–42.0,23.0,23.8,71.3,39.0,49.9
592,501–600,University of Vic – Central University of CataloniaSpain,39.3–42.0,16.1,12.0,91.6,37.9,59.7
593,501–600,Victoria UniversityAustralia,39.3–42.0,25.5,26.9,63.6,44.5,79.1
594,501–600,Virginia Commonwealth UniversityUnited States,39.3–42.0,28.9,12.3,86.2,42.5,30.7
595,501–600,Wayne State UniversityUnited States,39.3–42.0,34.0,18.6,67.2,48.8,35.3
596,501–600,The University of the West IndiesJamaicaExplore,39.3–42.0,17.6,10.8,90.3,38.9,58.1
597,501–600,Xi’an Jiaotong UniversityChina,39.3–42.0,36.4,42.7,47.1,75.0,29.4
598,501–600,University of ZambiaZambia,39.3–42.0,15.7,9.2,96.8,38.4,49.9
599,501–600,Zayed UniversityUnited Arab Emirates,39.3–42.0,17.7,16.0,79.1,37.6,74.5
600,501–600,Zhejiang Normal UniversityChina,39.3–42.0,16.7,15.5,87.5,65.4,30.5
601,601–800,Abdul Wali Khan University MardanPakistan,34.0–39.2,15.0,12.0,88.0,36.9,46.4
602,601–800,Åbo Akademi UniversityFinland,34.0–39.2,22.0,31.2,44.4,40.0,65.0
603,601–800,Addis Ababa UniversityEthiopia,34.0–39.2,19.6,12.4,79.5,41.9,46.6
604,601–800,Ahvaz Jundishapur University of Medical Sciences (AJUMS)Iran,34.0–39.2,33.5,10.0,65.5,37.5,18.2
605,601–800,Ajou UniversitySouth Korea,34.0–39.2,31.1,37.5,41.7,74.3,44.4
606,601–800,Amedeo Avogadro University of Eastern PiedmontItaly,34.0–39.2,13.9,22.2,64.5,37.5,41.6
607,601–800,American UniversityUnited States,34.0–39.2,40.7,16.8,55.7,42.5,37.3
608,601–800,American University of SharjahUnited Arab Emirates,34.0–39.2,20.9,21.3,45.6,38.9,93.5
609,601–800,Amirkabir University of TechnologyIran,34.0–39.2,30.1,31.9,54.9,64.9,31.7
610,601–800,University of AntofagastaChile,34.0–39.2,14.8,9.5,81.0,36.9,52.4
611,601–800,University of ArkansasUnited States,34.0–39.2,29.1,27.6,48.5,39.5,30.6
612,601–800,Auburn UniversityUnited States,34.0–39.2,32.4,23.4,45.9,43.8,49.3
613,601–800,Azarbaijan Shahid Madani UniversityIran,34.0–39.2,18.1,13.0,83.8,38.4,22.7
614,601–800,University of BabylonIraq,34.0–39.2,18.0,7.8,85.0,37.0,21.6
615,601–800,Bahçeşehir UniversityTurkey,34.0–39.2,19.3,20.9,62.3,51.9,49.5
616,601–800,Bahria UniversityPakistan,34.0–39.2,13.6,9.1,79.7,37.4,43.7
617,601–800,Banaras Hindu UniversityIndia,34.0–39.2,38.8,16.9,66.0,37.0,20.1
618,601–800,University of Bari Aldo MoroItaly,34.0–39.2,16.6,22.8,72.5,38.9,33.6
619,601–800,Bar-Ilan UniversityIsrael,34.0–39.2,30.5,34.0,42.0,49.4,50.3
620,601–800,Baylor UniversityUnited States,34.0–39.2,33.7,18.3,52.4,37.4,29.3
621,601–800,Beirut Arab UniversityLebanon,34.0–39.2,33.6,16.4,56.1,37.0,83.9
622,601–800,Ben-Gurion University of the NegevIsrael,34.0–39.2,30.3,31.1,43.4,42.8,37.0
623,601–800,Benha UniversityEgypt,34.0–39.2,16.5,8.6,77.0,37.8,45.1
624,601–800,Université Bourgogne Franche-Comté (UBFC)France,34.0–39.2,19.6,18.3,69.7,40.7,55.4
625,601–800,Ca’ Foscari University of VeniceItaly,34.0–39.2,34.4,32.3,34.3,44.6,60.8
626,601–800,University of Camerino (Unicam)Italy,34.0–39.2,20.9,15.8,61.4,44.7,49.3
627,601–800,University of CanterburyNew ZealandExplore,34.0–39.2,25.2,27.5,45.3,39.7,92.0
628,601–800,Capital Medical UniversityChina,34.0–39.2,30.4,18.3,65.8,37.3,22.8
629,601–800,Carleton UniversityCanada,34.0–39.2,21.5,30.5,50.4,43.0,72.2
630,601–800,University of Central FloridaUnited States,34.0–39.2,26.1,29.5,60.1,46.0,34.4
631,601–800,Central Queensland UniversityAustraliaExplore,34.0–39.2,19.4,19.6,66.5,40.3,61.7
632,601–800,Chongqing UniversityChinaExplore,34.0–39.2,27.8,33.2,52.8,85.2,24.8
633,601–800,Chung-Ang UniversitySouth Korea,34.0–39.2,37.3,38.3,29.2,78.6,56.1
634,601–800,Clark UniversityUnited States,34.0–39.2,24.9,20.7,64.9,36.9,58.4
635,601–800,University of CoimbraPortugal,34.0–39.2,25.1,35.2,40.4,49.8,59.5
636,601–800,University of ColomboSri Lanka,34.0–39.2,28.9,9.6,74.5,37.0,37.0
637,601–800,COMSATS University IslamabadPakistan,34.0–39.2,17.1,14.7,78.2,37.0,46.8
638,601–800,Concordia UniversityCanada,34.0–39.2,22.6,27.4,46.4,39.2,85.6
639,601–800,University of CórdobaSpain,34.0–39.2,22.7,21.2,56.0,39.4,47.5
640,601–800,University of Costa RicaCosta Rica,34.0–39.2,18.2,9.0,71.2,36.9,48.1
641,601–800,Covenant UniversityNigeriaExplore,34.0–39.2,22.1,24.8,59.4,44.3,46.0
642,601–800,Cyprus University of TechnologyCyprus,34.0–39.2,23.7,16.7,53.9,38.9,78.6
643,601–800,Dalian University of TechnologyChina,34.0–39.2,28.6,29.6,46.1,73.0,31.9
644,601–800,Delhi Technological UniversityIndia,34.0–39.2,17.8,17.0,80.1,42.5,17.3
645,601–800,De Montfort UniversityUnited Kingdom,34.0–39.2,17.0,14.8,59.3,37.0,89.6
646,601–800,University of DerbyUnited Kingdom,34.0–39.2,16.5,12.0,66.5,37.4,70.2
647,601–800,University of DesarrolloChileExplore,34.0–39.2,15.0,10.1,73.8,39.6,50.6
648,601–800,University of DhakaBangladesh,34.0–39.2,15.2,8.6,85.9,37.3,43.1
649,601–800,Dow University of Health SciencesPakistan,34.0–39.2,20.8,8.2,74.0,37.2,35.8
650,601–800,University of Eastern FinlandFinland,34.0–39.2,24.8,29.1,58.3,40.0,50.5
651,601–800,Universidade Eduardo MondlaneMozambique,34.0–39.2,12.1,8.4,89.4,36.9,48.7
652,601–800,"University of Engineering and Technology, TaxilaPakistan",34.0–39.2,15.1,12.5,88.9,37.2,42.7
653,601–800,ENSTA BretagneFrance,34.0–39.2,26.3,23.3,48.7,64.7,49.5
654,601–800,Eötvös Loránd UniversityHungaryExplore,34.0–39.2,32.9,18.2,49.6,37.2,52.1
655,601–800,Fayoum UniversityEgypt,34.0–39.2,15.3,10.4,79.7,40.2,42.4
656,601–800,Universidade Federal do Rio Grande do SulBrazil,34.0–39.2,32.1,21.9,50.8,39.8,28.7
657,601–800,Universidade Federal de São Paulo (UNIFESP)Brazil,34.0–39.2,29.6,21.4,55.4,37.3,30.5
658,601–800,Federation University AustraliaAustraliaExplore,34.0–39.2,18.6,15.8,70.5,41.1,81.2
659,601–800,Financial University under the Government of the Russian FederationRussian Federation,34.0–39.2,18.8,14.6,71.1,39.7,23.7
660,601–800,Gabriele d‘Annunzio UniversityItaly,34.0–39.2,15.1,18.9,72.9,37.8,38.4
661,601–800,University of GeorgiaUnited States,34.0–39.2,39.5,25.8,52.8,39.2,37.6
662,601–800,Glasgow Caledonian UniversityUnited Kingdom,34.0–39.2,18.4,13.8,65.4,37.4,69.0
663,601–800,University of GranadaSpain,34.0–39.2,23.2,28.8,50.5,37.2,50.2
664,601–800,Graphic Era UniversityIndia,34.0–39.2,25.0,9.0,83.1,41.6,25.5
665,601–800,University of GrazAustria,34.0–39.2,25.2,19.3,59.3,38.2,81.7
666,601–800,Graz University of TechnologyAustria,34.0–39.2,32.0,20.3,42.5,63.1,83.6
667,601–800,Guangzhou UniversityChina,34.0–39.2,16.1,14.3,76.9,41.5,28.9
668,601–800,Guangzhou Medical UniversityChina,34.0–39.2,22.2,8.3,87.6,38.2,24.2
669,601–800,Hacettepe UniversityTurkey,34.0–39.2,29.0,26.1,51.9,89.1,25.7
670,601–800,University of HaifaIsrael,34.0–39.2,21.5,29.1,66.4,38.1,36.1
671,601–800,Hamburg University of TechnologyGermany,34.0–39.2,36.1,23.9,42.5,88.1,56.9
672,601–800,Hazara University MansehraPakistan,34.0–39.2,17.4,10.1,82.0,37.0,44.3
673,601–800,University of HertfordshireUnited Kingdom,34.0–39.2,17.7,13.2,58.1,37.3,86.1
674,601–800,University of HoustonUnited States,34.0–39.2,34.9,28.0,48.8,42.5,43.2
675,601–800,University of HuddersfieldUnited Kingdom,34.0–39.2,23.2,23.7,49.8,39.7,82.8
676,601–800,Icesi UniversityColombia,34.0–39.2,19.1,9.1,86.0,37.4,37.3
677,601–800,Ilam University of Medical SciencesIran,34.0–39.2,26.1,10.7,85.1,38.5,20.8
678,601–800,Imam Abdulrahman Bin Faisal UniversitySaudi ArabiaExplore,34.0–39.2,22.1,9.9,64.0,37.5,72.9
679,601–800,Indian Institute of Technology IndoreIndia,34.0–39.2,32.8,23.7,61.8,39.1,24.9
680,601–800,Indraprastha Institute of Information Technology DelhiIndia,34.0–39.2,21.5,17.5,69.6,78.9,33.8
681,601–800,"International Islamic University, IslamabadPakistan",34.0–39.2,17.2,10.8,80.7,36.9,52.2
682,601–800,Iran University of Medical SciencesIran,34.0–39.2,46.0,14.9,56.1,41.7,27.1
683,601–800,Istanbul Technical UniversityTurkey,34.0–39.2,31.9,35.5,29.1,100.0,42.6
684,601–800,Jagiellonian UniversityPoland,34.0–39.2,31.3,25.3,56.7,37.6,40.9
685,601–800,Jamia Hamdard UniversityIndia,34.0–39.2,18.9,12.6,73.3,40.5,31.3
686,601–800,Jawaharlal Nehru UniversityIndia,34.0–39.2,44.1,23.5,38.3,37.9,19.5
687,601–800,Jiangsu UniversityChina,34.0–39.2,21.0,12.5,66.5,58.8,44.4
688,601–800,Jinan UniversityChinaExplore,34.0–39.2,21.6,20.2,57.1,45.0,52.9
689,601–800,University of JohannesburgSouth AfricaExplore,34.0–39.2,24.7,33.4,35.8,45.5,74.9
690,601–800,Jönköping UniversitySweden,34.0–39.2,18.6,18.3,58.9,38.1,65.5
691,601–800,The University of JordanJordan,34.0–39.2,24.8,12.4,60.9,40.8,59.9
692,601–800,Jouf UniversitySaudi Arabia,34.0–39.2,27.3,17.7,47.7,38.4,75.0
693,601–800,University of KaiserslauternGermany,34.0–39.2,37.5,26.7,32.2,62.5,54.9
694,601–800,Kalasalingam Academy of Research and EducationIndia,34.0–39.2,22.3,9.3,82.3,39.3,23.3
695,601–800,Kansai Medical UniversityJapan,34.0–39.2,27.6,8.5,82.6,38.1,18.2
696,601–800,University of KashanIran,34.0–39.2,21.4,19.2,76.3,38.4,22.8
697,601–800,Universiti Kebangsaan MalaysiaMalaysia,34.0–39.2,37.6,23.9,47.1,40.1,65.7
698,601–800,KIIT UniversityIndiaExplore,34.0–39.2,30.3,13.6,67.5,69.5,28.0
699,601–800,King Saud bin Abdulaziz University for Health SciencesSaudi Arabia,34.0–39.2,34.8,13.9,50.1,42.9,62.9
700,601–800,Konkuk UniversitySouth Korea,34.0–39.2,30.6,37.8,30.5,45.8,42.1
701,601–800,Kore University of EnnaItaly,34.0–39.2,16.7,12.1,86.3,37.9,37.7
702,601–800,University of KurdistanIran,34.0–39.2,14.7,14.4,74.2,41.8,30.9
703,601–800,Lahore University of Management SciencesPakistanExplore,34.0–39.2,21.5,15.7,64.5,38.8,47.2
704,601–800,Lehigh UniversityUnited States,34.0–39.2,28.3,21.4,52.3,39.3,65.2
705,601–800,University of LimerickIrelandExplore,34.0–39.2,24.2,30.3,50.8,40.7,83.0
706,601–800,London South Bank UniversityUnited Kingdom,34.0–39.2,18.0,12.1,63.5,37.5,87.7
707,601–800,University of LorraineFrance,34.0–39.2,23.2,17.8,54.6,39.7,64.7
708,601–800,Louisiana State UniversityUnited States,34.0–39.2,34.8,21.4,47.0,38.2,39.9
709,601–800,Lviv Polytechnic National UniversityUkraine,34.0–39.2,19.4,10.7,53.7,38.0,25.3
710,601–800,Maharishi Markandeshwar University (MMU)IndiaExplore,34.0–39.2,19.9,8.2,76.8,37.3,26.6
711,601–800,Majmaah UniversitySaudi Arabia,34.0–39.2,16.0,8.5,71.4,37.0,72.6
712,601–800,University of MalakandPakistan,34.0–39.2,17.0,11.4,79.3,37.5,44.8
713,601–800,Manchester Metropolitan UniversityUnited Kingdom,34.0–39.2,19.1,17.4,69.1,37.4,73.8
714,601–800,Mansoura UniversityEgypt,34.0–39.2,20.7,11.5,80.6,43.7,48.9
715,601–800,Marche Polytechnic UniversityItaly,34.0–39.2,20.4,22.3,73.1,45.4,33.9
716,601–800,"University of Maryland, Baltimore CountyUnited States",34.0–39.2,23.0,22.2,58.4,37.9,37.7
717,601–800,Mashhad University of Medical SciencesIran,34.0–39.2,29.3,13.5,60.9,37.0,26.2
718,601–800,Massey UniversityNew Zealand,34.0–39.2,24.3,25.8,39.7,43.8,92.9
719,601–800,Medical University of LodzPoland,34.0–39.2,20.7,9.7,80.1,37.1,30.4
720,601–800,Memorial University of NewfoundlandCanadaExplore,34.0–39.2,23.3,22.7,47.6,72.1,81.2
721,601–800,Minia UniversityEgypt,34.0–39.2,15.9,8.5,74.9,37.1,46.2
722,601–800,Mizzou - University of MissouriUnited States,34.0–39.2,34.8,25.3,52.1,40.2,44.7
723,601–800,University of Mohaghegh ArdabiliIran,34.0–39.2,20.9,11.1,75.1,37.2,27.5
724,601–800,University of NairobiKenya,34.0–39.2,13.2,8.8,86.9,36.9,47.3
725,601–800,University of NamibiaNamibia,34.0–39.2,13.3,8.0,90.3,36.9,64.2
726,601–800,Nanjing Agricultural UniversityChina,34.0–39.2,20.5,24.1,59.5,47.5,24.9
727,601–800,Nantes UniversitéFrance,34.0–39.2,27.3,24.4,62.0,42.0,51.9
728,601–800,National Cheng Kung University (NCKU)TaiwanExplore,34.0–39.2,31.9,39.9,25.2,100.0,38.7
729,601–800,National University of Science and Technology (MISiS)Russian Federation,34.0–39.2,30.7,22.2,38.3,85.9,64.6
730,601–800,National Taiwan University of Science and Technology (Taiwan Tech)TaiwanExplore,34.0–39.2,26.8,35.9,41.6,65.9,53.7
731,601–800,National Institute of Technology SilcharIndia,34.0–39.2,28.4,16.0,61.3,38.0,17.7
732,601–800,National Yunlin University of Science and TechnologyTaiwan,34.0–39.2,19.6,27.1,57.1,93.3,34.3
733,601–800,Near East UniversityNorthern Cyprus,34.0–39.2,20.7,17.4,57.6,78.5,95.7
734,601–800,"University of Nevada, Las VegasUnited States",34.0–39.2,31.8,24.6,50.7,37.3,31.0
735,601–800,University of New Brunswick UNBCanada,34.0–39.2,20.5,21.3,52.4,38.4,74.8
736,601–800,New Jersey Institute of TechnologyUnited States,34.0–39.2,20.5,20.6,60.6,40.1,85.2
737,601–800,University of North Carolina at CharlotteUnited States,34.0–39.2,20.2,19.3,71.7,39.4,31.6
738,601–800,North South UniversityBangladesh,34.0–39.2,12.7,9.3,87.8,36.9,34.8
739,601–800,North-West UniversitySouth Africa,34.0–39.2,20.4,18.5,67.3,40.4,50.8
740,601–800,Norwegian University of Life SciencesNorway,34.0–39.2,25.0,13.3,61.8,41.0,72.3
741,601–800,NOVA University of LisbonPortugal,34.0–39.2,23.7,31.1,42.4,54.5,64.2
742,601–800,"University of Occupational and Environmental Health, JapanJapanExplore",34.0–39.2,27.1,10.8,78.6,42.1,20.3
743,601–800,Oklahoma State UniversityUnited States,34.0–39.2,29.7,20.5,53.8,39.6,45.7
744,601–800,Ontario Tech UniversityCanada,34.0–39.2,19.5,24.3,53.0,40.6,60.9
745,601–800,The Open UniversityUnited Kingdom,34.0–39.2,19.2,16.9,60.5,37.1,57.3
746,601–800,Oxford Brookes UniversityUnited Kingdom,34.0–39.2,24.6,22.7,52.8,37.2,83.6
747,601–800,University of ParmaItaly,34.0–39.2,18.3,22.1,65.1,41.9,37.1
748,601–800,Universidad Peruana Cayetano HerediaPeru,34.0–39.2,20.7,12.0,80.9,41.9,47.2
749,601–800,University of PerugiaItaly,34.0–39.2,21.6,19.3,73.5,41.9,46.0
750,601–800,Plekhanov Russian University of EconomicsRussian Federation,34.0–39.2,21.9,12.2,66.7,40.1,42.1
751,601–800,Polytechnic University of BariItaly,34.0–39.2,18.5,23.1,73.3,57.9,35.0
752,601–800,Polytechnic University of TurinItaly,34.0–39.2,23.9,26.7,58.4,55.7,48.7
753,601–800,Prince Sattam Bin Abdulaziz UniversitySaudi Arabia,34.0–39.2,17.7,9.9,80.4,37.8,73.6
754,601–800,Universiti Putra MalaysiaMalaysia,34.0–39.2,38.5,28.2,28.8,74.3,79.4
755,601–800,Qingdao UniversityChina,34.0–39.2,16.4,14.7,75.9,40.9,22.1
756,601–800,Université du QuébecCanada,34.0–39.2,26.9,29.1,35.6,43.8,72.0
757,601–800,University of ReginaCanada,34.0–39.2,17.6,18.0,64.4,39.0,68.3
758,601–800,Rensselaer Polytechnic InstituteUnited States,34.0–39.2,28.9,26.1,51.0,59.1,72.6
759,601–800,Riga Stradiņš UniversityLatvia,34.0–39.2,16.2,11.2,75.5,38.2,73.1
760,601–800,Riphah International UniversityPakistan,34.0–39.2,13.6,9.0,82.8,37.0,44.5
761,601–800,Rovira i Virgili UniversitySpain,34.0–39.2,21.9,22.3,61.5,40.5,55.2
762,601–800,RUDN UniversityRussian Federation,34.0–39.2,38.0,21.5,37.9,43.4,63.5
763,601–800,Universiti Sains MalaysiaMalaysia,34.0–39.2,36.1,25.3,43.2,44.8,60.6
764,601–800,San Diego State UniversityUnited States,34.0–39.2,24.5,11.1,69.4,37.6,33.5
765,601–800,University of SannioItaly,34.0–39.2,18.0,18.5,70.8,55.5,28.6
766,601–800,University of Santiago de CompostelaSpain,34.0–39.2,24.2,19.8,55.7,40.7,45.6
767,601–800,Savitribai Phule Pune UniversityIndia,34.0–39.2,40.6,23.5,46.0,38.7,22.0
768,601–800,University of Campania Luigi VanvitelliItaly,34.0–39.2,23.3,8.6,78.0,37.8,28.9
769,601–800,Shanghai UniversityChina,34.0–39.2,24.7,33.1,41.4,75.3,35.3
770,601–800,"Soochow University, ChinaChinaExplore",34.0–39.2,23.0,21.4,64.5,59.9,25.9
771,601–800,Southern Cross UniversityAustralia,34.0–39.2,18.7,24.9,55.9,47.4,80.7
772,601–800,University of StrasbourgFrance,34.0–39.2,24.7,23.1,59.6,44.2,73.3
773,601–800,Sultan Qaboos UniversityOman,34.0–39.2,23.1,18.4,56.9,40.6,74.9
774,601–800,University of the Sunshine CoastAustraliaExplore,34.0–39.2,19.5,26.5,48.0,42.9,70.5
775,601–800,SUNY Binghamton UniversityUnited States,34.0–39.2,25.3,20.4,56.8,40.0,37.0
776,601–800,University of TabrizIran,34.0–39.2,23.4,21.4,68.9,41.0,36.7
777,601–800,Tabriz University of Medical SciencesIran,34.0–39.2,42.4,13.9,58.4,37.1,25.7
778,601–800,Taif UniversitySaudi Arabia,34.0–39.2,16.9,12.4,75.3,38.8,72.0
779,601–800,Tallinn University of TechnologyEstonia,34.0–39.2,20.2,20.8,55.1,52.4,77.6
780,601–800,University of TehranIran,34.0–39.2,32.9,31.7,51.9,36.9,29.0
781,601–800,Tehran University of Medical SciencesIran,34.0–39.2,46.4,17.4,44.8,40.6,31.7
782,601–800,Universiti Teknologi MalaysiaMalaysia,34.0–39.2,33.0,28.9,41.7,46.2,64.2
783,601–800,University of Texas at ArlingtonUnited States,34.0–39.2,23.9,19.2,56.8,40.2,45.6
784,601–800,The University of Texas at San AntonioUnited States,34.0–39.2,21.2,21.5,69.0,39.0,38.0
785,601–800,Thapar Institute of Engineering and TechnologyIndiaExplore,34.0–39.2,21.3,12.0,88.4,37.3,23.4
786,601–800,University of ToledoUnited States,34.0–39.2,34.8,15.1,49.9,41.9,48.6
787,601–800,Tomsk State UniversityRussian Federation,34.0–39.2,41.5,37.4,18.0,88.7,73.5
788,601–800,TU BraunschweigGermany,34.0–39.2,26.4,15.4,53.8,42.8,58.4
789,601–800,University of UlsanSouth Korea,34.0–39.2,21.8,24.4,66.2,65.1,23.7
790,601–800,Ulster UniversityUnited Kingdom,34.0–39.2,19.9,22.3,50.5,39.0,77.6
791,601–800,Umm Al-Qura UniversitySaudi Arabia,34.0–39.2,30.2,13.3,51.7,59.9,82.2
792,601–800,Paris Lodron Universität SalzburgAustria,34.0–39.2,26.5,22.8,48.8,41.3,95.2
793,601–800,Wenzhou UniversityChina,34.0–39.2,14.9,11.2,86.3,40.6,27.8
794,601–800,University of the Western CapeSouth Africa,34.0–39.2,20.4,23.7,61.6,36.9,55.8
795,601–800,University of the West of ScotlandUnited Kingdom,34.0–39.2,24.1,15.5,61.5,37.9,76.8
796,601–800,University of WindsorCanada,34.0–39.2,35.1,29.4,34.5,44.2,88.7
797,601–800,University of WolverhamptonUnited Kingdom,34.0–39.2,18.2,14.3,68.8,37.3,72.0
798,601–800,University of WuppertalGermany,34.0–39.2,26.4,26.7,52.8,52.1,47.6
799,601–800,Xi’an Jiaotong-Liverpool UniversityChinaExplore,34.0–39.2,17.8,14.8,68.2,38.2,72.4
800,601–800,Yokohama City UniversityJapan,34.0–39.2,26.4,10.2,82.8,47.6,25.2
801,601–800,Zhengzhou UniversityChina,34.0–39.2,17.8,15.4,71.8,38.3,22.2
802,801–1000,University of the AegeanGreece,29.8–33.9,17.3,19.3,53.7,62.8,34.7
803,801–1000,"University of Agriculture, FaisalabadPakistan",29.8–33.9,24.0,17.4,55.3,46.7,45.0
804,801–1000,The University of AizuJapan,29.8–33.9,21.9,13.0,50.8,40.0,74.6
805,801–1000,The University of AlabamaUnited States,29.8–33.9,27.2,19.1,54.2,37.5,31.0
806,801–1000,Al-Azhar UniversityEgypt,29.8–33.9,14.9,9.6,63.3,37.0,48.7
807,801–1000,Al-Balqa Applied UniversityJordan,29.8–33.9,12.9,11.7,69.8,41.2,41.3
808,801–1000,University of AlcaláSpain,29.8–33.9,21.3,14.0,50.8,39.4,60.4
809,801–1000,Alexandria UniversityEgypt,29.8–33.9,18.6,13.7,56.2,40.7,46.1
810,801–1000,Aligarh Muslim UniversityIndia,29.8–33.9,35.7,12.9,51.1,40.0,27.7
811,801–1000,American University in CairoEgypt,29.8–33.9,24.4,26.6,32.5,40.4,64.4
812,801–1000,Anna UniversityIndia,29.8–33.9,21.3,26.6,53.5,45.2,16.5
813,801–1000,University of Applied Sciences and Arts of Western SwitzerlandSwitzerland,29.8–33.9,21.0,11.4,41.2,40.4,90.5
814,801–1000,Aristotle University of ThessalonikiGreece,29.8–33.9,19.0,16.2,56.9,41.4,40.4
815,801–1000,Athens University of Economics and BusinessGreece,29.8–33.9,18.3,26.6,42.1,38.9,48.4
816,801–1000,Universidad Autónoma de ChileChile,29.8–33.9,13.2,10.2,72.4,36.9,49.7
817,801–1000,University of AveiroPortugalExplore,29.8–33.9,25.9,25.7,40.2,39.0,50.4
818,801–1000,University of the Balearic IslandsSpain,29.8–33.9,19.2,16.3,51.2,37.0,49.6
819,801–1000,University of the Basque CountrySpain,29.8–33.9,21.5,21.8,51.7,39.6,44.5
820,801–1000,University of BedfordshireUnited Kingdom,29.8–33.9,17.9,15.2,49.7,37.1,79.2
821,801–1000,University of Beira InteriorPortugal,29.8–33.9,17.8,20.9,50.6,38.4,58.1
822,801–1000,University of BelgradeSerbia,29.8–33.9,21.1,33.0,44.5,42.9,43.4
823,801–1000,Beni-Suef UniversityEgypt,29.8–33.9,17.9,8.7,67.8,36.9,45.9
824,801–1000,University of BergamoItaly,29.8–33.9,18.2,22.4,51.5,41.2,35.5
825,801–1000,Bharathiar UniversityIndia,29.8–33.9,36.6,27.6,30.4,37.5,23.7
826,801–1000,Bilkent UniversityTurkey,29.8–33.9,23.4,24.2,43.5,55.3,63.7
827,801–1000,"Birla Institute of Technology and Science, PilaniIndia",29.8–33.9,20.3,11.3,63.8,38.2,19.8
828,801–1000,Boğaziçi UniversityTurkey,29.8–33.9,24.4,24.6,39.8,54.1,41.8
829,801–1000,University of BrightonUnited Kingdom,29.8–33.9,17.9,15.6,53.0,37.6,78.0
830,801–1000,Cairo UniversityEgypt,29.8–33.9,23.6,17.1,51.7,37.6,38.7
831,801–1000,University of CalabriaItaly,29.8–33.9,17.1,18.0,57.3,37.4,37.9
832,801–1000,Chapman UniversityUnited States,29.8–33.9,38.5,13.9,43.3,37.4,40.6
833,801–1000,Institute of Chemical TechnologyIndia,29.8–33.9,38.1,19.9,35.6,42.5,15.1
834,801–1000,Chengdu UniversityChinaExplore,29.8–33.9,16.5,10.6,67.5,42.7,22.4
835,801–1000,"China University of Petroleum, BeijingChina",29.8–33.9,24.4,25.2,38.4,94.6,22.4
836,801–1000,Chulalongkorn UniversityThailandExplore,29.8–33.9,31.5,25.5,34.5,87.5,38.1
837,801–1000,Clemson UniversityUnited States,29.8–33.9,25.2,21.4,41.7,40.9,43.7
838,801–1000,University of Clermont AuvergneFrance,29.8–33.9,18.7,16.3,48.9,38.2,61.2
839,801–1000,Coventry UniversityUnited KingdomExplore,29.8–33.9,18.8,14.4,52.4,37.1,94.0
840,801–1000,CY Cergy Paris UniversityFrance,29.8–33.9,22.7,24.6,35.9,42.4,88.2
841,801–1000,University of DaytonUnited States,29.8–33.9,32.6,25.4,29.5,43.4,33.1
